"brewery","beer"
23222,76421
23222,166362
23222,183164
23222,81556
23222,75281
23222,71653
23222,176593
23222,76420
23222,228124
23222,189723
23222,89586
23222,72170
23222,162488
23222,75325
23222,80097
23222,159491
23222,81339
23222,228126
23222,228125
23222,88520
23222,142843
23222,93219
23222,91930
23222,162502
23222,132861
23222,179145
23222,157180
23222,106287
23222,94653
23222,177352
23222,120497
23222,69358
23222,60371
23222,91931
23222,72362
23222,113831
23222,176141
23222,64591
23222,196622
23222,206803
23222,157179
23222,176551
23222,196579
23222,110072
23222,108330
23222,111393
23222,115584
23222,108232
23222,193917
23222,110073
23222,73173
583,168949
583,145352
583,168945
583,168944
583,193397
583,168942
583,136352
583,226968
583,192819
583,174086
583,149035
583,193398
583,174085
583,154958
583,226829
583,122562
583,145351
583,207904
583,220123
583,146677
583,226971
583,196925
583,138128
583,119636
583,226970
583,168921
583,217706
583,197999
583,172940
583,172278
583,129519
583,148886
583,208254
583,166224
583,196996
583,68033
583,64759
583,65820
583,71408
583,76663
583,56020
583,67976
583,68132
583,17246
583,132710
583,2885
583,52766
583,11292
583,151742
583,131946
583,182324
583,43870
583,4611
583,8755
583,91839
583,57342
583,49263
583,62033
583,168939
583,39397
583,62728
583,81186
583,86251
583,65855
583,34946
583,33894
583,78617
583,50420
583,125240
583,48453
583,15631
583,60201
583,2884
583,108904
583,22488
583,30404
583,33515
583,155534
583,113139
583,101917
583,1994
583,227304
583,15630
583,127327
583,78702
583,8753
583,4622
583,127322
583,113220
583,36290
583,137959
583,79368
583,12726
583,46101
583,78631
583,13135
583,54414
583,10221
583,190977
583,36752
583,52753
583,215267
583,93829
583,196102
583,69811
583,84942
583,18733
583,179231
583,6745
583,174847
583,13908
583,25897
583,7771
583,113217
583,95882
583,96877
583,67835
583,71432
583,64778
583,152197
583,43500
583,35157
583,45088
583,25044
583,6630
583,9829
583,36317
583,89890
583,4621
583,78407
583,1955
583,9849
583,33514
583,190976
583,1954
583,34514
583,4874
583,6746
583,74922
583,25537
583,30422
583,23507
583,68237
583,63240
583,1629
583,16978
583,62381
583,97373
583,6744
583,7727
583,9783
583,32767
583,85489
583,48513
583,61847
583,4616
583,94497
583,90628
583,109792
583,214820
583,63559
583,73447
583,74518
583,10317
583,217906
583,1627
583,25009
583,6759
583,92458
583,68030
583,87209
583,1626
583,101918
583,76629
583,73530
583,27401
583,88764
583,49145
583,54764
583,86106
583,47342
583,68324
583,95894
583,66627
583,9372
583,226241
583,165127
583,78101
583,13909
583,16784
583,7726
583,182660
583,168951
583,1623
583,2887
583,79559
583,82555
583,115460
583,133880
583,157195
583,191155
583,182669
583,4358
9629,227483
9629,107004
9629,214837
9629,37770
9629,61127
9629,71517
9629,72943
9629,156570
9629,99423
9629,82805
9629,49664
9629,42368
9629,156574
9629,39059
9629,118574
9629,80823
9629,158136
9629,45098
9629,184583
9629,198182
9629,164249
9629,212564
9629,51598
9629,69685
9629,88897
9629,110401
9629,110395
9629,112407
9629,37147
9629,184652
9629,38519
9629,62755
9629,112433
9629,112422
9629,76280
9629,101677
9629,119462
9629,63222
9629,113902
9629,119466
9629,109886
9629,88891
9629,88892
9629,103962
9629,98333
9629,112662
9629,224539
9629,156575
9629,227478
9629,101678
9629,106345
9629,153782
9629,154726
9629,174907
9629,175665
9629,57059
9629,206995
9629,72349
9629,155329
9629,69575
9629,177273
9629,211574
9629,137769
9629,103668
9629,109432
9629,149505
9629,110407
9629,122466
9629,88890
9629,185873
9629,228167
9629,149501
9629,117106
9629,93256
9629,70901
9629,154320
9629,205893
9629,70904
9629,103631
9629,101731
9629,76286
9629,213602
9629,114238
9629,101068
9629,134457
9629,96499
9629,112417
9629,101732
9629,219447
9629,90406
9629,90352
9629,113381
9629,153799
9629,119501
9629,99424
9629,101071
9629,107464
9629,160497
9629,119509
9629,172942
9629,105277
9629,140819
9629,153783
9629,79897
9629,205894
9629,111653
9629,156572
9629,76900
9629,64457
9629,205896
9629,142362
9629,208789
9629,39058
9629,88894
9629,206781
9629,113581
9629,99417
9629,54876
9629,82298
9629,92284
9629,181540
9629,37612
9629,72976
9629,171790
9629,217393
9629,99435
9629,170769
9629,198188
9629,193458
9629,56638
9629,88895
9629,219450
9629,101143
9629,201621
9629,188117
9629,184580
9629,39057
9629,37338
9629,37504
9629,37483
9629,111470
9629,102025
9629,184584
9629,175684
9629,128963
9629,186538
9629,113901
9629,183482
9629,67131
9629,78466
9629,101733
9629,102026
9629,227454
9629,97675
9629,69684
9629,193457
9629,88898
9629,114224
9629,112426
9629,130011
9629,113903
9629,105483
9629,99422
9629,170770
9629,186587
9629,185872
9629,170772
9629,216946
9629,196706
9629,115879
9629,167048
9629,162844
9629,92577
9629,170773
9629,153785
9629,113380
9629,99420
9629,137771
9629,205895
9629,182929
9629,119507
9629,177024
9629,110402
9629,101070
9629,170774
9629,76287
9629,148794
9629,148795
9629,143582
9629,198183
9629,180873
9629,215303
9629,139039
9629,37209
9629,212199
9629,219448
9629,153781
9629,101069
9629,156571
9629,65330
9629,56321
9629,155164
9629,63488
9629,170771
9629,153788
9629,72930
9629,177029
9629,225811
9629,85436
9629,193055
9629,63749
9629,142361
9629,119508
9629,215454
9629,206780
9629,99418
9629,50559
9629,108567
9629,154724
9629,153784
9629,96404
9629,216944
9629,113862
9629,67570
9629,112420
9629,137478
9629,99419
9629,149498
9629,198215
9629,35418
9629,35420
9629,32257
9629,36653
9629,36652
9629,36617
9629,40689
9629,69584
9629,67207
9629,20571
9629,69688
9629,93695
9629,19685
9629,19686
9629,104122
9629,60571
9629,42366
9629,60427
9629,56277
9629,154957
9629,98113
9629,57168
9629,27648
9629,38586
9629,32941
9629,64963
9629,232023
9629,152492
9629,64944
9629,97834
9629,35415
9629,37124
9629,35423
9629,148641
9629,69583
9629,17900
9629,73711
9629,56275
9629,54564
9629,96648
9629,35414
9629,69689
9629,192084
9629,97349
9629,30691
9629,17910
9629,25833
9629,164133
9629,19745
9629,56659
9629,54851
9629,66835
9629,35413
9629,39060
9629,69582
9629,69693
9629,35421
9629,19918
9629,90696
9629,46332
9629,71410
9629,100118
9629,134404
9629,27647
9629,41698
9629,48482
9629,18021
9629,76973
9629,150274
9629,66348
9629,93681
9629,50319
9629,30660
9629,69586
9629,35416
9629,64814
9629,41697
9629,35417
9629,64812
9629,37466
9629,40171
9629,54845
9629,25834
9629,66347
9629,183212
9629,183186
9629,183187
9629,114230
9629,184582
9629,153789
9629,156625
9629,112423
9629,182546
9629,119457
9629,130742
9629,102922
9629,51313
9629,88896
9629,95198
9629,88893
9629,153786
9629,149502
9629,170775
9629,193459
9629,216943
9629,169835
9629,82617
9629,112663
9629,115055
9629,54838
9629,154321
9629,111656
9629,119502
9629,99425
9629,200258
9629,119505
9629,205897
9629,61654
9629,127580
9629,207398
9629,207885
9629,88323
9629,112427
9629,185875
9629,82614
9629,119504
9629,196708
9629,103669
9629,102027
9629,77280
9629,189264
9629,93182
9629,82646
9629,122465
9629,112436
9629,116247
9629,206236
9629,206782
173,460
173,161557
173,945
173,158728
173,193887
173,20767
173,185881
173,175320
173,132777
173,186240
173,37088
173,63701
173,209657
173,120828
173,92864
173,192312
173,141875
173,113076
173,25265
173,206734
173,112825
173,54536
173,121898
173,51422
173,176379
173,151044
173,127685
173,116832
173,120749
173,186354
173,126504
173,144979
173,45936
173,108792
173,58346
173,129671
173,189269
173,104915
173,109765
173,37089
173,35197
173,20762
173,37090
173,160359
173,37091
173,34452
173,176382
173,459
173,176383
173,58880
173,223225
173,20768
173,37092
173,45554
173,98740
173,8241
173,217880
173,172599
173,37093
173,34143
173,39867
173,46325
173,54385
173,81332
173,171659
173,61950
173,66539
173,76789
173,66540
173,71829
173,169004
173,83615
173,47546
173,53459
173,169804
173,17180
173,83737
173,169910
173,89397
173,91597
173,104863
173,63703
173,184275
173,98035
173,158812
173,133984
173,1682
173,27325
173,944
173,192776
173,192778
173,131993
173,133791
173,224929
173,212680
173,113148
173,37094
173,154377
173,155342
173,144965
173,183487
173,82483
173,163268
173,23837
173,1077
173,41869
173,16230
173,22724
173,19217
173,18511
173,3027
173,11833
173,22843
173,11677
173,16862
173,21696
173,5889
173,2391
173,4876
173,12071
173,21009
173,9094
173,11834
173,23534
25191,84128
25191,138454
25191,141513
25191,139386
25191,84159
25191,158076
25191,138616
25191,138618
25191,191709
25191,149907
25191,139555
25191,215118
25191,126891
25191,218048
25191,168982
25191,106209
25191,204325
25191,100390
25191,148188
25191,113289
25191,122855
25191,80349
25191,86379
25191,87770
25191,85940
25191,75707
25191,71626
25191,89361
25191,96817
25191,87591
25191,89072
25191,87768
25191,144589
25191,95446
25191,207413
25191,138811
25191,126893
25191,100027
25191,144588
25191,95497
25191,83317
25191,105587
25191,105588
25191,80756
25191,95445
25191,71627
25191,100925
25191,122853
25191,74821
25191,83161
25191,90660
25191,100886
25191,83142
25191,76959
25191,84158
25191,74819
25191,71628
25191,91618
25191,76958
25191,182592
25191,139216
25191,156317
25191,172277
25191,146307
25191,178521
25191,213933
25191,225018
25191,93646
25191,229805
25191,170809
25191,192147
25191,173471
25191,186764
25191,178517
25191,107638
25191,182719
25191,181002
25191,100921
25191,230672
25191,126602
25191,88256
25191,88081
25191,119176
25191,127134
25191,100923
25191,144193
25191,219752
25191,138810
25191,107216
25191,143252
25191,146309
25191,202662
25191,202665
25191,211811
25191,97395
25191,137582
25191,180840
25191,173166
25191,191707
25191,214228
25191,219108
25191,198723
25191,86568
25191,126690
25191,89360
25191,99077
25191,135642
25191,126892
25191,107437
25191,171191
25191,186761
25191,169973
25191,165764
25191,175551
25191,165762
25191,138455
25191,146310
25191,157596
25191,180054
25191,162145
25191,211810
25191,95477
25191,88221
25191,91620
25191,207324
25191,226042
25191,231929
25191,162949
25191,220278
25191,207325
25191,191708
25191,211813
25191,182720
25191,150869
25191,139977
25191,99372
25191,174227
25191,92669
25191,95475
25191,139964
25191,139976
25191,111646
25191,173472
25191,207330
25191,178518
25191,200791
25191,197733
25191,138808
25191,117654
25191,90101
25191,106098
25191,146308
25191,139430
25191,95101
25191,117653
25191,92153
25191,108610
25191,130143
25191,107439
25191,107215
25191,106210
25191,123397
25191,191710
25191,207694
25191,128325
25191,110705
25191,110255
25191,171190
25191,135206
25191,111020
25191,100584
25191,33854
25191,989
25191,24969
25191,34318
25191,25436
25191,23656
25191,32808
25191,158
25191,23655
25191,16992
25191,25501
25191,30876
25191,16303
25191,2695
25191,23081
25191,31859
25191,17565
25191,24971
25191,15617
25191,28445
25191,19268
25191,12338
25191,3005
25191,19826
42,47368
42,78394
42,225848
42,96630
42,179440
42,129338
42,68881
42,83378
42,82878
42,31748
42,67785
42,70734
42,65735
42,165745
42,35527
42,38818
42,56290
42,121975
42,84667
42,66936
42,71593
42,92397
42,47651
42,205239
42,115428
42,91497
42,219443
42,99130
42,144296
42,134091
42,113468
42,65200
42,107633
42,229081
42,86926
42,179006
42,221974
42,141
42,189848
42,108051
42,173469
42,155112
42,185155
42,207532
42,159676
42,41530
42,208399
42,130320
42,142
42,75060
42,51619
42,71369
42,89919
42,51640
42,56875
42,51641
42,86339
42,48080
42,51671
42,53322
42,58923
42,44091
42,16506
42,87342
42,58922
42,25005
42,76374
42,5052
42,11429
42,593
42,44169
42,188719
42,41039
42,84831
42,76521
42,215359
42,207099
42,35321
42,44129
42,148503
42,218949
42,44124
42,3457
42,57817
42,203779
42,138133
42,184866
42,186419
42,104109
42,29606
741,95478
741,88726
741,40687
741,35343
741,148892
741,232227
741,3048
741,176097
741,160674
741,3352
741,87392
741,147602
741,3479
741,173700
741,65869
741,137605
741,43412
741,9386
741,8639
741,2222
741,2220
741,193155
741,119188
741,34331
741,56386
741,2870
741,205643
741,92232
741,176096
741,172231
741,3542
741,206460
741,197332
741,198632
741,210258
741,139724
741,45892
741,65076
741,98966
741,145850
741,40416
741,2221
741,186202
741,54539
741,62867
741,210257
741,34330
741,95388
741,98671
741,134097
741,131461
741,80889
741,92233
741,90232
741,119546
741,134106
741,75429
741,206461
741,109678
741,119227
741,206459
741,167369
741,85238
741,156831
741,130257
741,126187
741,167139
741,199474
741,172393
741,26368
741,148891
741,8449
741,67387
741,5758
741,158842
741,2843
741,92234
741,54618
741,6412
741,87319
741,11991
741,158840
741,2219
741,51293
741,106711
741,160676
741,158838
741,227309
741,15884
741,43023
741,45869
741,59735
741,50649
741,3458
741,81138
741,5397
741,16987
741,18677
741,3205
741,9680
741,15299
741,17836
741,26893
741,14219
741,20901
741,18763
741,15253
741,24160
741,25814
741,15466
741,1076
741,17652
741,11302
741,10015
741,4504
2743,107243
2743,145799
2743,86809
2743,47244
2743,121897
2743,124048
2743,33599
2743,108143
2743,228528
2743,125617
2743,176365
2743,178539
2743,219680
2743,100445
2743,101226
2743,123391
2743,93423
2743,162294
2743,172585
2743,57718
2743,63314
2743,126011
2743,63312
2743,200528
2743,200533
2743,172962
2743,172965
2743,154718
2743,172964
2743,182110
2743,154717
2743,218182
2743,165520
2743,227785
2743,165518
2743,225336
2743,230729
2743,225776
2743,183231
2743,220994
2743,188109
2743,229087
2743,193918
2743,165521
2743,165513
2743,214468
2743,174259
2743,210144
2743,172961
2743,172604
2743,183080
2743,53405
2743,41626
2743,119009
2743,84048
2743,214407
2743,51277
2743,101227
2743,52227
2743,87021
2743,172612
2743,172441
2743,106534
2743,177488
2743,50449
2743,75016
2743,92971
2743,69859
2743,87643
2743,219038
2743,88672
2743,84881
2743,39704
2743,57037
2743,60550
2743,14731
2743,22504
2743,27518
2743,57171
2743,52908
2743,57719
2743,45405
2743,45404
2743,6496
2743,64573
2743,41345
2743,52897
2743,20183
2743,35732
2743,53828
2743,34085
2743,52898
2743,92931
2743,36727
2743,140734
2743,120640
2743,70573
2743,145176
2743,146134
2743,144986
2743,140736
2743,59586
2743,12245
2743,163018
2743,45175
2743,56684
2743,114545
2743,115446
2743,10686
2743,79767
2743,206875
2743,70817
2743,71624
2743,38451
2743,43871
2743,42810
2743,34175
2743,22505
2743,211952
2743,86544
2743,146135
2743,208526
2743,181670
2743,227247
2743,208491
2743,208490
2743,160763
2743,86841
2743,59213
2743,108166
2743,93325
2743,91191
2743,102420
2743,94682
2743,149097
2743,110276
2743,152755
2743,99099
2743,122674
2743,200529
2743,74538
2743,182798
2743,177125
2743,134099
2743,202199
2743,105491
2743,172582
2743,172584
2743,172583
2743,81109
2743,84324
2743,191099
2743,172579
2743,172581
2743,172578
2743,172580
2743,183082
2743,174258
2743,178187
2743,172608
2743,76323
2743,83598
2743,172442
2743,124480
2743,118987
2743,95414
2743,230731
2743,84326
2743,62253
2743,172611
2743,176584
2743,88644
2743,186927
2743,134098
2743,190540
2743,213913
2743,142584
2743,221430
2743,174257
2743,173091
2743,169077
2743,159132
2743,174376
2743,197280
2743,197281
2743,181618
2743,137922
2743,69983
2743,192971
2743,196327
2743,173092
2743,191352
2743,124047
2743,76652
2743,134507
2743,40504
2743,17832
2743,31693
2743,33039
2743,18500
2743,2056
2743,14797
2743,31987
2743,22888
2743,21664
2743,23722
2743,23347
2743,28994
2743,396
2743,34734
2743,18498
2743,16574
2743,23807
2743,28829
2743,20646
2743,26308
2743,9587
2743,32988
2743,21668
3546,1337
3546,133771602
3546,1337221432
3546,1337153928
3546,1337181643
3546,133738417
3546,1337144337
3546,133781180
3546,1337178761
3546,1337200932
3546,1337150579
3546,1337171493
3546,133787329
3546,133766269
3546,133766045
3546,133766565
3546,133765723
3546,133769052
3546,133790809
3546,133713938
3546,133795978
3546,1337122125
3546,133798586
3546,1337134042
3546,133769098
3546,133720152
3546,133738575
3546,133795048
3546,133734815
3546,133732838
3546,1337208770
3546,133769727
3546,1337134044
3546,1337155648
3546,1337162046
3546,1337162047
3546,133787952
3546,133765178
3546,133754377
3546,133777046
3546,133730835
3546,133746928
3546,133785912
3546,133720151
3546,133741350
3546,133787951
3546,1337131802
3546,1337149573
3546,133746465
3546,1337200409
3546,1337211008
3546,1337218472
3546,133711886
3546,133761685
3546,133740760
3546,133773057
3546,1337175105
3546,1337183346
3546,1337175444
3546,133745611
3546,1337131103
3546,133758242
3546,133790814
3546,1337102954
3546,1337148786
3546,133790813
3546,133746525
3546,133712707
3546,133759688
3546,133735731
3546,1337127256
3546,133758723
3546,133748899
3546,133765656
3546,1337174237
3546,133777372
3546,13379453
3546,133770870
3546,133778405
3546,1337113992
3546,133749552
3546,1337149574
3546,133784687
3546,133746524
3546,133746768
3546,133713934
3546,1337199739
3546,1337199741
3546,1337199740
3546,133796751
3546,133757068
3546,133712708
3546,133714711
3546,133746523
3546,133795151
3546,133744115
3546,133754547
3546,1337103663
3546,133713951
3546,1337151762
3546,133771625
3546,133785737
3546,133783905
3546,133726247
3546,133713907
3546,1337127559
3546,133783484
3546,133771426
3546,133716688
3546,133711885
3546,1337141597
3546,133746521
3546,133713956
3546,1337101269
3546,133786995
3546,1337128760
3546,1337123590
3546,133770890
3546,133760282
3546,1337148785
3546,133764426
3546,1337103603
3546,1337164180
3546,1337109448
3546,133755676
3546,1337110468
3546,1337136596
3546,1337107683
3546,133760196
3546,133735221
3546,1337140626
3546,1337128543
3546,1337144026
3546,133712152
3546,133778135
3546,133771663
3546,1337145656
3546,133713944
3546,133788162
3546,1337133151
3546,133790810
3546,133783802
3546,133784322
3546,1337124039
3546,1337140922
3546,133731364
3546,133730838
3546,1337115395
3546,133720153
3546,133726535
3546,1337145535
3546,133786690
3546,133775914
3546,133790693
3546,1337144133
3546,1337197140
3546,133725826
3546,133713954
3546,133730797
3546,133765920
3546,1337183343
3546,133778701
3546,1337134039
3546,133711882
3546,133794409
3546,133735172
3546,133794699
3546,133754273
3546,133767553
3546,1337110328
3546,133796542
3546,1337189699
3546,1337113641
3546,133776572
3546,133749152
3546,133772766
3546,133754554
3546,133769361
3546,1337106537
3546,1337200927
3546,133773490
3546,133765659
3546,133760218
3546,133716390
3546,1337136597
3546,133715994
3546,133764987
3546,1337106479
3546,13375933
3546,133785898
3546,133787330
3546,1337223076
3546,133739560
3546,133770104
3546,1337224523
3546,1337191462
3546,1337113793
3546,133785925
3546,133762213
3546,133746526
3546,1337154813
3546,1337147307
3546,1337148682
3546,133716690
3546,1337178023
3546,1337113792
3546,133769374
3546,133780971
3546,133734450
3546,133766025
3546,1337222316
3546,133778403
3546,1337108329
3546,133738516
3546,133732692
3546,1337211963
3546,1337112940
3546,133723460
3546,1337131803
3546,133742243
3546,133766226
3546,1337129808
3546,1337183345
3546,133784689
3546,133741354
3546,133762889
3546,133774561
3546,1337133864
3546,133774121
3546,133784063
3546,1337171552
3546,1337145188
3546,1337134040
3546,1337115235
3546,1337101888
3546,133723079
3546,1337221434
3546,133728029
3546,1337113805
3546,1337197300
3546,1337110772
3546,133744386
3546,133730280
3546,1337141021
3546,133748508
3546,133713940
3546,1337191398
3546,133765494
3546,133720083
3546,1337165988
3546,133764986
3546,133747922
3546,133754563
3546,133763521
3546,1337148844
3546,133762894
3546,1337105197
3546,1337103664
3546,1337161846
3546,133784688
3546,133724335
3546,133750969
3546,133777047
3546,1337220479
3546,133756988
3546,1337136599
3546,133730142
3546,1337156355
3546,1337218668
3546,133776318
3546,1337134035
3546,1337185343
3546,133745804
3546,1337210757
3546,133784820
3546,133761182
3546,1337131307
3546,1337134037
3546,133734241
3546,133726956
3546,1337148787
3546,1337103260
3546,133751322
3546,133763597
3546,133742323
3546,1337115364
3546,1337108555
3546,1337180351
3546,1337157854
3546,1337169177
3546,133721383
3546,133732837
3546,133725718
3546,133744880
3546,1337154445
3546,1337120646
3546,1337110785
3546,1337223565
3546,1337210002
3546,1337101649
3546,133781166
3546,1337186969
3546,133764028
3546,1337119742
3546,1337115451
3546,133719188
3546,133712709
3546,1337102930
3546,1337186509
3546,1337126430
3546,1337112095
3546,1337115365
3546,133778181
3546,133741609
3546,133782993
3546,133735227
3546,1337149575
3546,1337105393
3546,133718201
3546,133741353
3546,133722266
3546,133774252
3546,1337198300
3546,133744217
3546,1337217985
3546,1337216952
3546,133757288
3546,133744152
3546,133778182
3546,1337184073
3546,133767882
3546,133765472
3546,133727074
3546,133727434
3546,133763499
3546,133781059
3546,133778699
3546,133790815
3546,133744661
3546,133790827
3546,1337225445
3546,133765657
3546,133736706
3546,133735244
3546,133711871
3546,133797122
3546,133777197
3546,133765180
3546,133713208
3546,133741352
3546,133788743
3546,133788744
3546,1337116568
3546,133780434
3546,1337175088
3546,1337108356
3546,133747002
3546,133726249
3546,133765660
3546,133713950
3546,133721086
3546,133756546
3546,1337183347
3546,133783392
3546,1337107685
3546,133781507
3546,1337120790
3546,133767881
3546,133765658
3546,1337217120
3546,1337148843
3546,1337156356
3546,133774189
3546,133716832
3546,1337129379
3546,133734447
3546,133768802
3546,1337145657
3546,133751349
3546,133774763
3546,133743765
3546,1337157279
3546,133773979
3546,133748226
3546,1337172937
3546,1337171769
3546,133713903
3546,133738869
3546,133710327
3546,1337128834
3546,1337134036
3546,1337148262
3546,1337107684
3546,1337148667
3546,133745204
3546,133711872
3546,1337158281
3546,133713937
3546,1337103604
3546,133732474
3546,133771646
3546,133765550
3546,1337214265
3546,133778204
3546,133773203
3546,133728164
3546,133747607
3546,133755673
3546,133717967
3546,133752390
3546,133760197
3546,133766026
3546,133776929
3546,133786510
3546,1337140741
3546,133730837
3546,1337167375
3546,133764655
3546,133790865
3546,133710097
3546,133726797
3546,133755518
3546,133776009
3546,1337144338
3546,133795462
3546,133777847
3546,133751926
3546,133732694
3546,133764230
3546,133741351
3546,133739503
3546,1337140743
3546,133735220
3546,1337184064
3546,133741197
3546,1337104156
3546,1337156357
3546,1337208772
3546,1337151046
3546,133791137
3546,1337184065
3546,1337117305
3546,1337136598
3546,1337120648
3546,1337124335
3546,1337106478
3546,133799734
3546,133713948
3546,1337136601
3546,1337103662
3546,1337110769
3546,133734183
3546,1337115452
3546,1337139122
3546,133746522
3546,133711528
3546,1337135226
3546,1337157275
3546,1337214293
3546,1337134034
3546,1337134078
3546,133720192
3546,1337138701
3546,133713902
3546,1337127258
3546,133765457
3546,1337110800
3546,133716833
3546,133790812
3546,133753763
3546,1337197141
3546,1337105104
3546,133715543
3546,133742665
3546,1337111738
3546,1337123537
3546,1337157053
3546,133769222
3546,133781506
3546,133719187
3546,133712162
3546,133728163
3546,1337126431
3546,133780435
3546,133739630
3546,133769392
3546,133755674
3546,1337121921
3546,133738576
3546,1337186508
3546,133776032
3546,133737816
3546,1337201014
3546,1337123828
3546,133789037
3546,133752607
3546,1337127759
3546,133790354
3546,133746929
3546,13375614
3546,1337217984
3546,133711887
3546,133728088
3546,133778546
3546,133711884
3546,1337113355
3546,133711889
3546,133767883
3546,133779644
3546,1337156358
3546,1337147308
3546,1337126609
3546,133786461
3546,1337134043
3546,133778768
3546,1337197301
3546,133771599
3546,1337129197
3546,1337107153
3546,1337177309
3546,1337221433
3546,133713935
3546,1337158263
3546,133758818
3546,133771564
3546,133765917
3546,1337112050
3546,133787667
3546,1337217792
3546,1337202051
3546,133743186
3546,1337191399
3546,1337148676
3546,133711883
3546,1337110581
3546,133750814
3546,1337176991
3546,1337197185
3546,133726891
3546,133774764
3546,133738863
3546,133757176
3546,1337137390
3546,1337107831
3546,133725829
3546,133746766
3546,133734163
3546,133755938
3546,1337195602
3546,1337142507
3546,1337117150
3546,133762971
3546,133766083
3546,133737097
3546,133764621
3546,133734910
3546,133769357
3546,133765179
3546,133782653
3546,1337144024
3546,6975
3546,17252
3546,4224
3546,13244
603,34030
603,39793
603,29815
603,66519
603,67809
603,178211
603,16100
603,128401
603,114577
603,183129
603,44191
603,83452
603,16837
603,117723
603,66521
603,198143
603,35113
603,1595
603,86019
603,34661
603,112001
603,35176
603,50712
603,67875
603,97765
603,14057
603,43363
603,1596
603,102489
603,6700
603,21463
603,135448
603,198150
603,52242
603,112004
603,146177
603,16990
603,15508
603,21462
603,80705
603,1592
603,135440
603,25578
603,149640
603,200891
603,3477
603,14688
603,23961
603,37111
603,9470
603,32553
603,36610
603,9430
603,21733
603,44658
603,35110
603,25902
603,76742
603,93167
603,101544
603,129813
603,67810
603,11706
603,32328
603,17663
603,52688
603,53282
603,38097
603,38829
603,11705
603,70601
603,83454
603,90762
603,81406
603,99457
603,78219
603,119294
603,119296
603,198142
603,102446
603,146860
603,52241
603,8318
603,80623
603,114578
603,191922
603,168520
603,146171
603,14775
603,94638
603,76137
603,20302
603,172185
603,1610
603,216593
603,40314
603,87415
603,28495
603,149641
603,45912
603,88731
603,78383
603,7025
603,165241
603,132532
603,50711
603,86341
603,50232
603,7061
603,71904
603,42742
603,23048
603,66518
603,1594
603,1593
603,78220
603,66120
603,32329
603,168328
603,76134
603,63533
603,30232
603,16988
603,6699
603,8840
603,172196
603,87417
603,76135
603,57995
603,53281
603,15351
603,15350
603,39787
603,129806
603,44826
603,81006
603,70079
603,83453
603,35115
603,214876
603,18535
603,40489
603,33643
603,198152
603,135095
603,214877
603,98350
603,32327
603,38139
603,30393
603,38138
603,64793
603,198144
603,191924
603,40488
603,216925
603,28493
603,87074
603,40916
603,91802
603,214875
603,179088
603,81948
603,160606
603,20836
603,8839
603,87075
603,35111
603,44393
603,220843
603,64716
603,34599
603,1362
603,1363
603,1064
603,15047
603,23111
603,2241
603,1063
603,11020
603,9562
603,21583
603,24255
603,19766
603,2355
603,10727
603,17536
603,2630
603,19443
603,14552
603,21640
603,3984
603,7904
603,21541
1151,133047
1151,51494
1151,85550
1151,21883
1151,19850
1151,45264
1151,232211
1151,38416
1151,19783
1151,66690
1151,232330
1151,95550
1151,66687
1151,30674
1151,19849
1151,34585
1151,232333
1151,34819
1151,33589
1151,159204
1151,59564
1151,39538
1151,36921
1151,34536
1151,25647
1151,29210
1151,18557
1151,52985
1151,15384
1151,36589
1151,48396
1151,34586
1151,7019
1151,58926
1151,198721
1151,41956
1151,3586
1151,83851
1151,45890
1151,52707
1151,43471
1151,232332
1151,210818
1151,35605
1151,50968
1151,145999
1151,75696
1151,95553
1151,57633
1151,7092
1151,193009
1151,162824
1151,75906
1151,38438
1151,33036
1151,49424
1151,197522
1151,214399
1151,106417
1151,136649
1151,82493
1151,15014
1151,15485
1151,36280
1151,36281
1151,42509
1151,85551
1151,54749
1151,15013
1151,7020
1151,15015
1151,40111
1151,18527
1151,2808
1151,21367
1151,2683
1151,23587
1151,15495
1151,36085
1151,16773
1151,27094
1151,25725
1151,29160
1151,21928
1151,2783
1151,33807
1151,18006
1151,30595
1151,10611
1151,24123
1151,10010
1151,16608
1151,30039
1151,15217
26520,206079
26520,89910
26520,213388
26520,101919
26520,90196
26520,223206
26520,79898
26520,93249
26520,224798
26520,213102
26520,206200
26520,206080
26520,202193
26520,208346
26520,135887
26520,112653
26520,129195
26520,144442
26520,230193
26520,217456
26520,209139
26520,110706
26520,223822
26520,167482
26520,80606
26520,206081
26520,139341
26520,163693
26520,79012
26520,125547
26520,114784
26520,117233
26520,114146
26520,215953
26520,81168
26520,72867
26520,141500
26520,230783
26520,188092
26520,196459
26520,221439
26520,196418
26520,221440
26520,224795
26520,163769
26520,160027
26520,168450
26520,86211
26520,119339
26520,184805
26520,77500
26520,83627
26520,116504
26520,94924
26520,117232
26520,136189
26520,77371
26520,213390
26520,193963
26520,71820
26520,179671
26520,179672
26520,179673
26520,77501
26520,206551
26520,107524
26520,118407
26520,126544
26520,135596
26520,148771
26520,154497
26520,167280
26520,177560
26520,153109
26520,128558
26520,153110
26520,77450
26520,77502
26520,90596
26520,81408
26520,108523
26520,93079
26520,97392
26520,158635
26520,75414
26520,200699
26520,141598
26520,90595
26520,87767
26520,200309
26520,81608
26520,80801
26520,99033
26520,85452
26520,95668
26520,77195
26520,186576
26520,212419
26520,89724
26520,115426
26520,143665
26520,105569
26520,79441
26520,99027
26520,86164
26520,84932
26520,174733
26520,71819
